action,center_ch1,center_error_to_target,center_ival,ch1,ch1_max,ch1_mean,ch1_min,ch1_ptp,ch1_std,ch2,ch2_max,ch2_mean,ch2_min,ch2_ptp,drop_from_baseline,elapsed_s,error_to_target,i_gain,index,ival,ival_drift,ival_end,ival_saturated,ival_start,local_drop,max_abs_delta_ch1,minus_ch1,minus_delta_ch1,n,ok,out2_saturated,p,periodic_or_large,phase,platform_like,plus_ch1,plus_delta_ch1,probe_inconclusive,probe_min_ch1_change,probe_point,readback_i,readback_ival,readback_p,reason,requested_i,requested_ival,requested_p,selected_direction,selected_start,selected_step,selected_stop_limit,setting,t_s,target_crossings,target_error_mean,too_deep
,,,,0.14111328125,,,,,,0.0645751953125,,,,,,14.269616842269897,,0.0,4,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,2.2462282180786133,,,
,,,,0.1309814453125,,,,,,0.0645751953125,,,,,,14.846017360687256,,0.0,5,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,2.8226287364959717,,,
,,,,0.13427734375,,,,,,0.0645751953125,,,,,,15.408636808395386,,0.0,6,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,3.3852481842041016,,,
,,,,0.1334228515625,,,,,,0.0645751953125,,,,,,15.967988967895508,,0.0,7,0.064697265625,,,,,,,,,,,,-0.0009765625,,p_test,,,,,,,,,,,,,,,,,,-0.000976,3.9446003437042236,,,
,,,,,0.147705078125,0.1360321044921875,0.1297607421875,0.0179443359375,0.005448541599162049,,0.0645751953125,0.0645751953125,0.0645751953125,0.0,,15.967988967895508,,,,,0.0,0.064697265625,False,0.064697265625,,,,,8,True,False,,False,p_test_summary,False,,,,,,,,-0.0009765625,,,,-0.000976,,,,,-0.000976,,0,0.0299835205078125,False
,,,,0.1314697265625,,,,,,0.0645751953125,,,,,,16.646912574768066,,0.0,0,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,0.0,,,
,,,,0.1484375,,,,,,0.0645751953125,,,,,,17.214599132537842,,0.0,1,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,0.5676865577697754,,,
,,,,0.1343994140625,,,,,,0.0645751953125,,,,,,17.76836657524109,,0.0,2,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,1.1213815212249756,,,
,,,,0.1263427734375,,,,,,0.0645751953125,,,,,,18.33644938468933,,0.0,3,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,1.6895368099212646,,,
,,,,0.1446533203125,,,,,,0.0645751953125,,,,,,18.896514177322388,,0.0,4,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,2.2496016025543213,,,
,,,,0.143798828125,,,,,,0.0645751953125,,,,,,19.459280967712402,,0.0,5,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,2.812368392944336,,,
,,,,0.144287109375,,,,,,0.0645751953125,,,,,,20.03673529624939,,0.0,6,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,3.3898227214813232,,,
,,,,0.1407470703125,,,,,,0.0645751953125,,,,,,20.59400749206543,,0.0,7,0.064697265625,,,,,,,,,,,,-0.001953125,,p_test,,,,,,,,,,,,,,,,,,-0.001953,3.9470949172973633,,,
,,,,,0.1484375,0.1392669677734375,0.1263427734375,0.0220947265625,0.007181282853092047,,0.0645751953125,0.0645751953125,0.0645751953125,0.0,,20.59400749206543,,,,,0.0,0.064697265625,False,0.064697265625,,,,,8,True,False,,False,p_test_summary,False,,,,,,,,-0.001953125,,,,-0.001953,,,,,-0.001953,,0,0.0332183837890625,False
,,,,0.134033203125,,,,,,0.0645751953125,,,,,,21.269366979599,,0.0,0,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,0.0,,,
,,,,0.130615234375,,,,,,0.0645751953125,,,,,,21.832422494888306,,0.0,1,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,0.5630555152893066,,,
,,,,0.1204833984375,,,,,,0.0645751953125,,,,,,22.41144347190857,,0.0,2,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,1.1420764923095703,,,
,,,,0.125732421875,,,,,,0.0645751953125,,,,,,22.974175453186035,,0.0,3,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,1.7048084735870361,,,
,,,,0.1392822265625,,,,,,0.064453125,,,,,,23.534207820892334,,0.0,4,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,2.264840841293335,,,
,,,,0.103759765625,,,,,,0.064697265625,,,,,,24.0971040725708,,0.0,5,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,2.8277370929718018,,,
,,,,0.0899658203125,,,,,,0.064697265625,,,,,,24.64543867111206,,0.0,6,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,3.3760716915130615,,,
,,,,0.076904296875,,,,,,0.064697265625,,,,,,25.22723412513733,,0.0,7,0.064697265625,,,,,,,,,,,,-0.00390625,,p_test,,,,,,,,,,,,,,,,,,-0.003906,3.95786714553833,,,
,,,,,0.1392822265625,0.1150970458984375,0.076904296875,0.0623779296875,0.02105124018054371,,0.064697265625,0.064605712890625,0.064453125,0.000244140625,,25.22723412513733,,,,,0.0,0.064697265625,False,0.064697265625,,,,,8,True,False,,False,p_test_summary,False,,,,,,,,-0.00390625,,,,-0.003906,,,,,-0.003906,,1,0.0090484619140625,False
,,,,0.08642578125,,,,,,0.064697265625,,,,,,25.90282917022705,,0.0,0,0.064697265625,,,,,,,,,,,,-0.0078125,,p_test,,,,,,,,,,,,,,,,,,-0.007812,0.0,,,
,,,,0.0794677734375,,,,,,0.064697265625,,,,,,26.478456497192383,,0.0,1,0.064697265625,,,,,,,,,,,,-0.0078125,,p_test,,,,,,,,,,,,,,,,,,-0.007812,0.5755448341369629,,,
,,,,0.096435546875,,,,,,0.064697265625,,,,,,27.02467703819275,,0.0,2,0.064697265625,,,,,,,,,,,,-0.0078125,,p_test,,,,,,,,,,,,,,,,,,-0.007812,1.1218478679656982,,,
,,,,0.1104736328125,,,,,,0.064697265625,,,,,,27.603010177612305,,0.0,3,0.064697265625,,,,,,,,,,,,-0.0078125,,p_test,,,,,,,,,,,,,,,,,,-0.007812,1.700181007385254,,,
,,,,0.092529296875,,,,,,0.064697265625,,,,,,28.165316820144653,,0.0,4,0.064697265625,,,,,,,,,,,,-0.0078125,,p_test,,,,,,,,,,,,,,,,,,-0.007812,2.2624876499176025,,,
